timestamp,record_id,label,mission_phase,packet_size_mean,packet_size_std,inter_arrival_mean,inter_arrival_std,direction,direction_ratio,burst_density,session_duration,packet_count,byte_count,retransmission_count,tcp_flag_count,src_ip,dst_ip,message_id,payload_len_raw
0.6033824581511115,11,benign,hovering,121.8339533235488,21.563263341995217,0.0494159957229601,0.01093881771871748,0,0.044395118891752273,0.11007199480497422,0.16901232151457415,1,124.9387563525929,0,1,10.0.0.25,192.168.1.10,88,29
0.6189629541943922,12,replay,hovering,81.78960818794843,14.463419596204076,0.015580496043280684,0.006199910539259968,1,1.0078813311699233,0.5275280872227045,0.2832462082281625,4,271.87475223168605,0,0,10.0.0.97,192.168.1.10,50,8
0.6626164832051681,13,injection,hovering,227.4237294568968,18.899032189795292,0.043653529010775904,0.03355669660670743,0,0.012519900813879527,0.10405047998966493,0.12231565301253211,3,646.9930724941902,0,2,10.0.0.230,192.168.1.10,28,17
0.7626893221838124,14,benign,hovering,134.26424237811537,5.4659599092875215,0.10007283897864427,0.09520369161816271,0,0.0027151805856847136,0.26552086955437587,0.5567964549758995,3,444.601720473036,0,1,10.0.0.38,192.168.1.10,38,21
0.8960255704296928,15,unknown_probe,hovering,55.9284610632526,26.989264275761606,0.13333624824588042,0.06799426482732315,0,0.04422925162813027,0.15424681098765836,0.13645444741206358,2,121.37262074066884,0,1,10.0.0.110,192.168.1.10,10,43
0.9770058120889364,16,scan,hovering,83.52298539283449,36.124128427803264,0.08098024165924372,0.020575688182816926,1,0.9446534487824259,0.18491724931300843,0.2168665165026559,1,77.3025511328757,0,1,10.0.0.185,192.168.1.10,6,60
1.07441395598196,17,benign,hovering,127.64556218625094,20.33365664277077,0.09740814389302366,0.03322041403876123,1,0.9897344286448158,0.2280597838983116,0.7388958212955419,1,136.31854507961128,0,1,10.0.0.252,192.168.1.10,82,33
1.1446283745428538,18,benign,hovering,145.3952636602138,6.511051013104682,0.07021441856089378,0.06693351239379691,1,1.1128865266213765,0.3847812452342225,0.3477879846094388,5,673.2820842611553,0,0,10.0.0.130,192.168.1.10,24,58
1.1988430380116402,19,benign,hovering,170.5662651447039,28.67801012237137,0.05421466346878638,0.018113800994252756,0,0.03971573954380229,0.2914301871721794,0.43396881967775436,2,317.8583012265711,0,0,10.0.0.118,192.168.1.10,30,32
1.2422731017906947,20,benign,hovering,169.72948081744622,21.683159510637097,0.04343006377905465,0.023747257924726248,1,0.9852146889333837,0.30454800802304477,0.5321439969541949,4,692.957938767992,0,0,10.0.0.187,192.168.1.10,73,51
1.311427240084669,21,benign,hovering,112.70640461063758,28.577820359476895,0.06915413829397422,0.06539845403716785,1,0.9586356049597732,0.0489852530212641,0.058823445730310744,1,114.99420717959593,0,1,10.0.0.4,192.168.1.10,2,12
1.3605558823816717,22,injection,hovering,296.65754207662195,13.761285086828853,0.04912864229700275,0.035051453454629594,0,-0.002364575360849803,0.15368225912408093,0.6771115101786157,1,325.64599807854466,0,1,10.0.0.115,192.168.1.10,88,32
1.4476397843475417,23,benign,hovering,98.84101197290985,19.526265325802104,0.08708390196587,0.05779161926956767,1,0.9639242631769899,0.04568950367214675,2.050757508077395,2,191.40596052967078,0,0,10.0.0.162,192.168.1.10,29,15
1.5110783838125905,24,benign,hovering,143.22376227548003,21.2796940560581,0.06343859946504878,0.037750196204900166,1,0.9367440783253358,0.03882812987119671,2.349216956448504,1,164.22367125111342,1,1,10.0.0.109,192.168.1.10,99,26
1.596472457250577,25,benign,hovering,157.16566922539687,11.393958180411317,0.0853940734379866,0.06534551051514856,1,1.069291958152306,0.19988881279513418,1.1705544095602272,1,171.80257967121935,0,1,10.0.0.37,192.168.1.10,68,37
1.7058916808541347,26,benign,hovering,143.03316551162234,30.32449630242542,0.10941922360355766,0.047193655730363306,1,0.9970674924038929,0.24775847141648935,0.9056748036069389,1,138.62333360917717,0,1,10.0.0.63,192.168.1.10,16,8
1.7474241093803786,27,benign,hovering,149.8475333302394,19.964546374418884,0.04153242852624401,0.01684583216556807,1,1.004575372392999,0.11487355200867962,0.2510347221805145,1,146.3310429867837,0,0,10.0.0.208,192.168.1.10,14,23
1.8073253793916852,28,benign,hovering,149.8897477252786,21.145751147821358,0.05990127001130669,0.04995481295712295,1,1.0141688146267307,0.16803195988075473,0.12034124384305296,1,144.94911598981233,0,0,10.0.0.44,192.168.1.10,61,59
1.8743680955856667,29,benign,hovering,173.23677479982766,28.07737194434286,0.06704271619398158,0.019541993886443693,1,1.0188603701553602,0.3116845588216549,0.6291740168591387,1,196.16966589631372,0,3,10.0.0.98,192.168.1.10,57,12
1.9389696211524468,30,benign,hovering,154.63395869031925,23.165846094477175,0.06460152556678009,0.03032057606529429,1,1.029207295311396,0.21982469134499158,0.03441932107399691,1,135.105064671748,0,2,10.0.0.241,192.168.1.10,43,57
1.9871958443241717,31,benign,hovering,134.87214938186426,15.20114309014778,0.04822622317172505,0.017840430939078732,1,0.8619791068672903,0.2554383166088714,0.4322723710230444,3,455.6039259205259,0,1,10.0.0.145,192.168.1.10,55,9
2.0467798016243997,32,benign,hovering,166.65597507696341,35.65956171916073,0.059583957300228016,0.048035661782688754,0,0.05226301884891391,0.4644828222408297,0.4928246064774291,5,987.5744162863458,0,0,10.0.0.215,192.168.1.10,90,46
2.104938680577298,33,benign,hovering,132.11385708884762,28.23150761733857,0.05815887895289802,0.019679527540205348,0,-0.017563884409368333,0.5438317489613098,0.19049549899196455,5,662.3463924924956,0,0,10.0.0.217,192.168.1.10,88,52
2.1531065680277246,34,spoof,hovering,207.0713676767056,32.26766929826128,0.04816788745042674,0.012455021008255756,1,0.928163524272295,1.676531174619491,0.4675498980652912,17,3454.244906877298,0,0,10.0.0.103,192.168.1.10,5,47
2.202701965523824,35,spoof,hovering,175.98961030530322,29.054137730895334,0.049595397496099425,0.03329973281090288,1,1.0477839446265997,0.6136243670197129,0.3222432473261463,4,737.5135639531048,0,0,10.0.0.209,192.168.1.10,54,53
2.2767675437789525,36,benign,hovering,192.10507830856855,33.67672641274928,0.07406557825512863,0.020814966009873096,1,0.9829354115945862,0.38232157744484985,0.2451699073471433,3,537.6835370017204,0,2,10.0.0.186,192.168.1.10,78,10
2.313162699455985,37,benign,hovering,193.4960457452484,20.180744980502006,0.03639515567703247,0.030810950242167786,0,0.014868263140000568,0.605295428506884,0.5062413232853373,3,570.2136355155646,0,1,10.0.0.127,192.168.1.10,14,12
2.5444037165319493,38,unknown_probe,hovering,75.24504002128896,14.588159007360094,0.23124101707596434,0.18595120669446075,0,-0.02176074507940282,0.10423742810717157,0.12074601511503712,1,82.9192630063731,0,2,10.0.0.16,192.168.1.10,73,31
2.6440246041182087,39,benign,hovering,150.74594072680264,20.975632348014177,0.09962088758625957,0.07537467367747289,1,0.966492915225812,0.09642468492946459,0.1664033276800242,1,126.18395398218472,0,1,10.0.0.65,192.168.1.10,39,58
2.6759273393460847,40,spoof,hovering,149.67716761714195,17.03825208861892,0.03190273522787611,0.01687253961777789,1,0.9540307887686864,0.24232274735345938,1.4674203799088863,3,528.5602399072957,0,1,10.0.0.144,192.168.1.10,66,25
2.739144271610562,41,benign,hovering,146.64303861749957,25.053237873186998,0.06321693226447742,0.041192150513661964,1,1.0103773360580242,0.4380802630999784,0.7443839447528919,3,405.42547373912254,0,1,10.0.0.79,192.168.1.10,63,50
2.800926545262688,42,benign,hovering,157.79145629265747,14.20366545288893,0.06178227365212585,0.029567261417838643,0,0.03921641608846375,0.14411275861238468,0.48513830280955883,1,170.8301989603147,0,1,10.0.0.48,192.168.1.10,72,16
2.880342385605461,43,benign,hovering,99.65078262901514,16.289709665920018,0.07941584034277317,0.03671607833188964,1,0.9710535509395026,0.1901257905525638,0.002400039461176051,1,101.64607703665959,0,0,10.0.0.214,192.168.1.10,33,35
3.0094032592143,44,unknown_probe,hovering,119.75875649889232,26.137189058396938,0.12906087360883894,0.09147062941553008,0,-0.08706595423022397,0.07176155575921916,0.5066221569611652,1,97.14507218820522,0,0,10.0.0.28,192.168.1.10,13,43
3.0388580130325966,45,replay,hovering,156.12273225625444,22.02844575952574,0.02945475381829655,0.020451327274755737,0,-0.013896074067556117,0.24439384452896604,0.08762125352619435,3,494.73289709685224,0,0,10.0.0.32,192.168.1.10,89,19
3.12670141507415,46,benign,hovering,148.56595843770396,11.518961448372508,0.08784340204155336,0.03472523504779194,0,0.005105294803464231,0.21990265665017522,1.8145105764251623,1,148.8722620513436,0,1,10.0.0.17,192.168.1.10,23,45
3.1596517487123923,47,benign,hovering,156.20095691391495,15.826598594384137,0.032950333638242596,0.021856974573729614,0,-0.022855336273828027,0.15045566329875623,0.03854948446829694,1,152.16396453910528,1,1,10.0.0.165,192.168.1.10,16,20
3.2157748008137443,48,benign,hovering,141.57774763009513,9.598125084920614,0.05612305210135188,0.03237588375403898,0,-0.03223132468581777,0.15521843811405978,0.6767169135741579,1,137.54447111985792,0,0,10.0.0.104,192.168.1.10,53,16
3.2265306497114725,49,unknown_burst,hovering,379.74567837942465,27.08075493270626,0.010755848897728047,0.00615570247789921,1,1.092789163168564,1.9101658159397534,0.6782445271815887,13,4516.694934614759,0,0,10.0.0.137,192.168.1.10,56,38
3.3765188406671975,50,mitm,hovering,174.24483798924982,11.727579101714191,0.1499881909557249,0.13669818341215753,0,-0.0013353877399056614,0.25229498825482277,1.2633294288143038,2,399.9336880965898,1,2,10.0.0.205,192.168.1.10,5,33
3.414683141387612,51,spoof,hovering,197.579214882504,20.66215301593471,0.0381643007204146,0.02544267071013064,0,-0.03311374035280333,0.8807572165792813,0.17860496233770123,7,1504.0253173052681,0,1,10.0.0.33,192.168.1.10,76,32
3.4732035417770537,52,benign,hovering,125.84855531430735,14.276666190622857,0.05852040038944191,0.019260134952108793,1,0.8979136237900638,0.22275930602928215,0.11523066525775069,1,124.43710648928013,0,0,10.0.0.144,192.168.1.10,11,51
3.538079313837947,53,benign,hovering,187.9060031329045,21.557650798666188,0.06487577206089319,0.018899265362915234,1,0.9008541748431267,0.20592494892711563,0.08934335843702698,2,449.75169895844465,0,1,10.0.0.206,192.168.1.10,88,49
3.593433274542311,54,benign,hovering,116.27477233711826,13.01327134137366,0.05535396070436408,0.02507622103812301,0,-0.07748724116313535,0.2920000449576058,0.32814196113504324,3,417.8264559701205,0,0,10.0.0.231,192.168.1.10,50,19
3.6080076817076496,55,dos,hovering,112.45770256653647,7.188613203870547,0.01457440716533838,0.004300482574677292,1,1.0135724284337417,2.9487515223372265,0.38020306955594496,26,3249.2262127293184,2,2,10.0.0.91,192.168.1.10,75,37
3.732958455651586,56,benign,hovering,126.99378908493806,36.31912767473554,0.12495077394393628,0.07095179054026744,1,0.9406930457462661,0.1549743226899513,0.5704048671087588,1,145.9670613391186,0,3,10.0.0.114,192.168.1.10,10,45
3.8056761064923834,57,benign,hovering,170.0453888180383,22.92739909048901,0.0727176508407978,0.04653398754351701,1,1.0670361293112771,0.08745144705832804,0.2955177298259557,1,141.96180930482188,1,2,10.0.0.48,192.168.1.10,44,27
3.881582012684882,58,benign,hovering,143.00327873568358,28.473263826970495,0.07590590619249854,0.06464548047566461,0,-0.025514715954755702,0.018817740245397604,1.1463145204886145,1,121.68960660629509,0,0,10.0.0.98,192.168.1.10,34,54
3.945910557770122,59,benign,hovering,120.31971926342199,19.50830064771945,0.06432854508524012,0.037560180041183916,1,1.0523362165791812,0.4155173737889816,0.20016518387680304,3,420.9310465114006,1,1,10.0.0.201,192.168.1.10,49,50
3.9821314518459605,60,benign,hovering,129.16514117903685,17.996479538737006,0.0362208940758384,0.013233894099246591,0,-0.04040787616826988,0.19684134881523865,0.06559848101208082,2,299.0050493791856,0,0,10.0.0.251,192.168.1.10,66,0
4.0645959099585385,61,benign,hovering,166.41943335604682,16.028695544168894,0.08246445811257808,0.040132996807565983,0,0.04125253896971744,0.1261634947214306,0.18718656186573113,1,158.71080385728942,1,3,10.0.0.96,192.168.1.10,99,50
4.1351142984754565,62,benign,hovering,139.26779106927575,13.354566503869282,0.07051838851691848,0.05546362378565182,1,0.9251322762912964,0.4955024882366765,0.03603244303893727,2,279.01706948520325,0,2,10.0.0.231,192.168.1.10,54,15
4.259863314219805,63,scan,hovering,79.11516275635428,25.119761202050967,0.12474901574434816,0.09843827816268784,1,0.9234546697834007,0.11941472692647366,0.40512260217711754,1,85.67871826557192,0,0,10.0.0.135,192.168.1.10,44,49
4.345827161597737,64,benign,hovering,149.48134460500953,27.41367273167872,0.08596384737793161,0.04560347644643859,1,1.0099338716960158,0.11751051338702334,1.480524958934609,1,134.06086955950605,0,1,10.0.0.194,192.168.1.10,83,27
4.411767067940335,65,benign,hovering,131.81701404283314,12.61639267687689,0.06593990634259822,0.06411391583505571,0,0.0360832555768219,0.364613654795491,2.1030057793766894,5,661.3674120222144,0,0,10.0.0.215,192.168.1.10,70,3
4.510280988845407,66,benign,hovering,154.4607613854674,28.481346122061908,0.09851392090507177,0.054930122317599805,0,0.08576345634195238,0.38640097071513263,0.11703769354754473,4,628.335897585624,0,2,10.0.0.16,192.168.1.10,77,23
4.571710078915923,67,benign,hovering,148.67592707012201,26.718846201665606,0.06142909007051573,0.04557254046597677,1,1.0091224047988234,0.04695894288378617,0.18653173661252148,1,152.4105809692306,0,1,10.0.0.67,192.168.1.10,12,24
4.58148577523702,68,unknown_burst,hovering,368.90607379449716,7.047602273522724,0.00977569632109733,0.005823654373473361,1,1.0441454830388328,0.4785129436919724,0.20295481169087667,5,1579.169604105199,0,1,10.0.0.167,192.168.1.10,48,52
4.673903300914653,69,scan,hovering,38.31328242889069,6.9189045674459795,0.09241752567763327,0.03484060047535987,0,-0.016349896935389973,0.048800538694874836,0.11492147129533357,2,73.41465709991564,0,1,10.0.0.74,192.168.1.10,93,51
4.74922975713284,70,benign,hovering,158.4316693131285,14.854223331168086,0.07532645621818644,0.04295309998568718,0,0.07902027929065664,0.07183221917230734,0.3701486471378447,4,554.3972614168757,0,3,10.0.0.132,192.168.1.10,30,42
4.796774903738197,71,benign,hovering,161.70255054901673,34.544617027892315,0.04754514660535788,0.03538303316505294,1,0.93987689781287,0.14453237694103233,1.9829017201028012,1,162.21323493368442,0,2,10.0.0.171,192.168.1.10,78,48
4.853266814159304,72,benign,hovering,174.22248835423358,13.76229484247726,0.05649191042110644,0.055968058809938076,0,0.1181217735308797,0.8973235021904884,0.3217937438343479,8,1172.824174906358,0,2,10.0.0.161,192.168.1.10,99,1
4.908007417435406,73,benign,hovering,133.89080442217846,6.230035279568369,0.05474060327610206,0.031142981831420016,1,0.9528344049082309,0.3287150546660043,0.01734146577075201,3,407.3891776104417,0,3,10.0.0.183,192.168.1.10,44,31
4.959564482122864,74,spoof,hovering,205.82521618982898,18.2840043819744,0.05155706468745804,0.028487608370067134,1,1.0039875128713547,2.039160275221081,0.4595403323264837,15,2563.392639182292,0,1,10.0.0.50,192.168.1.10,53,41
4.970966039272905,75,dos,hovering,103.01585328855157,26.028865687419543,0.011401557150040901,0.00770665188439786,1,1.1327646785306695,1.9599398866575521,0.15000702150785217,14,1652.3194328850227,1,1,10.0.0.46,192.168.1.10,1,8
5.0264152152058506,76,benign,hovering,133.32141385597902,25.949845652494616,0.05544917593294548,0.039374797481062804,0,0.039844289601801135,0.11980686332784242,1.1197814658654892,1,158.16864772974282,0,2,10.0.0.246,192.168.1.10,24,41
5.03417207625335,77,dos,hovering,92.99987660953119,14.470023669428604,0.007756861047499257,0.0042748957234817675,1,1.0591764478378132,2.2900716890808863,0.47571798272208676,19,2020.2866708825145,0,0,10.0.0.216,192.168.1.10,3,8
5.094563191214566,78,benign,hovering,169.49194054085228,23.028015800607655,0.06039111496121604,0.03531510675828391,0,-0.022837767400241384,0.4562589119939929,0.17206399457025717,3,484.8136572969253,0,5,10.0.0.225,192.168.1.10,16,23
5.260302728951455,79,unknown_probe,hovering,60.57992301170491,32.677847340732534,0.16573953773688901,0.1464973258328385,0,-0.029733358562317076,0.2979648729078587,0.34395230029387336,3,182.67992035403196,0,0,10.0.0.211,192.168.1.10,65,24
5.316278083193759,80,injection,hovering,216.18281124867468,9.292454279668622,0.05597535424230415,0.046807023624137134,0,0.003750760203874098,0.4274226953290983,0.18709744250689164,7,1633.890005575306,0,0,10.0.0.103,192.168.1.10,59,7
5.350645935377404,81,spoof,hovering,172.4160099885673,25.20181327272742,0.034367852183645214,0.014235873844288928,0,-0.01526281925727569,0.31714244767500954,0.13577705828322342,2,366.2268413164851,0,1,10.0.0.167,192.168.1.10,55,45
5.421356340093454,82,benign,hovering,121.19680761320808,21.004674223691556,0.07071040471604984,0.02816867603485743,1,0.9673510288070045,0.12334151219989137,0.17146061565130832,1,134.81568416855882,0,0,10.0.0.104,192.168.1.10,45,19
5.538055525720616,83,unknown_probe,hovering,62.40256257525612,11.630953599561776,0.11669918562716229,0.06236376068514867,0,-0.02815967642385695,0.05133158629064627,0.12187345031855212,1,66.43777772926143,0,2,10.0.0.178,192.168.1.10,23,4
5.619453785594083,84,benign,hovering,137.9260748275632,2.7769709824730633,0.0813982598734666,0.019347595551155495,1,0.9364483874217367,0.06581426355941353,0.37246041427417,1,156.6671840682898,0,1,10.0.0.131,192.168.1.10,48,56
5.674012499194341,85,benign,hovering,182.08295116625408,26.751851723043426,0.05455871360025841,0.031125076011137887,0,-0.025757120857133498,0.25479358102780675,0.23800663004335143,2,314.77105703709793,0,0,10.0.0.239,192.168.1.10,25,3
5.706476905588996,86,injection,hovering,273.94955447648596,24.513881421631574,0.03246440639465512,0.01766043970898593,0,0.06191696302911144,0.09204321115899415,0.4137062131254054,1,245.34195574696219,0,0,10.0.0.180,192.168.1.10,21,44
5.772143258833779,87,benign,hovering,141.51303026669837,31.513647103415625,0.06566635324478322,0.059655214520479026,0,0.013878070812506017,0.2953936268480246,2.7431356317864286,3,416.35559817634794,0,1,10.0.0.168,192.168.1.10,25,20
5.8836315900511025,88,scan,hovering,89.3066847081411,18.104485698781467,0.11148833121732306,0.09786250991952952,1,0.9861708981417459,0.09114264448158081,0.43221163442109584,1,103.61668947145407,0,0,10.0.0.127,192.168.1.10,86,5
5.924893247407696,89,benign,hovering,122.31186835440494,18.652028730624483,0.041261657356593706,0.04091332111694987,1,1.0398942601853178,0.5893932976678788,0.04200760596416011,2,224.57077036856242,1,0,10.0.0.226,192.168.1.10,92,0
5.974715803220247,90,benign,hovering,116.43644743293146,16.962027187347665,0.04982255581255095,0.046012246574718654,1,1.0203495265727638,0.13665958306062304,0.14068909799346585,1,115.98353343036224,0,0,10.0.0.212,192.168.1.10,59,61
6.031732645138397,91,benign,hovering,169.6324986164254,14.20652059465034,0.05701684191814932,0.055878923211323386,0,-0.05331558789770311,0.5086090473330952,2.2458059278681195,4,661.9565884423544,0,1,10.0.0.193,192.168.1.10,94,25
6.081445878767776,92,benign,hovering,125.45276194204683,28.977030868017753,0.049713233629379426,0.041043621780616914,0,0.060298887991008424,0.6773245711370144,0.1637715517152411,8,1200.9143643762877,0,0,10.0.0.63,192.168.1.10,22,60
6.1419815056277836,93,scan,hovering,65.16836121193805,22.457791243005765,0.060535626860006964,0.056183911700862565,1,0.9518075445228941,0.01690926479451213,0.3780674782776394,2,125.65440223715058,0,0,10.0.0.208,192.168.1.10,55,14
6.206434696114468,94,spoof,hovering,201.87640177635038,29.56516819570109,0.06445319048668455,0.034685124298116786,1,1.0492691097544418,0.8606230277625223,0.36046194266359527,7,1560.3443345093824,0,2,10.0.0.194,192.168.1.10,83,33
6.28288264184542,95,benign,hovering,118.96000107799792,22.820866318089173,0.07644794573095216,0.06037525382371967,1,0.9330719027692651,1.005517055157563,1.4140830358379695,7,763.1467659151641,0,1,10.0.0.240,192.168.1.10,82,2
6.342565612576664,96,benign,hovering,171.84900499073348,20.99062024822889,0.059682970731243457,0.04898978130112865,0,-0.005923807646843727,0.25395420929704593,1.101504595267775,2,297.806171444745,0,0,10.0.0.62,192.168.1.10,74,37
6.349506978255561,97,dos,hovering,93.1494684999571,25.552401735350752,0.006941365678897381,0.0026704129877928953,0,-0.055593841829414826,1.6954636885582632,0.06964453368633797,12,1104.5384401830977,3,8,10.0.0.191,192.168.1.10,37,62
6.4138963732615375,98,benign,hovering,118.01019543803741,25.573582747782332,0.0643893950059764,0.06158363954187181,0,0.060924777489594295,0.38184721772169167,0.029325822305898253,4,419.205038507336,0,0,10.0.0.190,192.168.1.10,7,35
6.457365443740694,99,benign,hovering,144.77918131873147,9.75856872206785,0.043469070479156366,0.015680928827281435,0,0.0022058739327300556,0.15546124690269308,0.7988871683462211,2,335.9826413622115,0,2,10.0.0.59,192.168.1.10,12,52
6.524722148682925,100,benign,hovering,141.77048748844345,9.747668856190506,0.06735670494223095,0.05471104242539335,1,0.9817182095885948,0.8510372077963858,0.04370140807327562,4,501.02796308366516,0,1,10.0.0.251,192.168.1.10,83,19
6.580536664441743,101,benign,hovering,142.22065763415722,25.74180018619905,0.05581451575881754,0.012011999906277805,1,0.9477018831151468,0.13502931342855742,0.10892715430709529,2,325.54764436766243,0,1,10.0.0.251,192.168.1.10,66,41
6.635777602884733,102,mitm,hovering,167.1640028654405,14.765504751100384,0.05524093844299007,0.0157322060773879,0,-0.0520034633715446,0.36395605930638697,0.0427393836156098,2,337.22031788956275,1,1,10.0.0.194,192.168.1.10,33,58
6.744829162481511,103,benign,hovering,180.41462247267853,19.843632112198712,0.10905155959677759,0.06368378039002193,0,0.0002652236799547896,0.4692477270902737,0.020415711681037757,3,582.7154991330135,0,1,10.0.0.57,192.168.1.10,34,6
6.844560232609462,104,benign,hovering,190.7832102744435,9.264223486489378,0.09973107012795074,0.06590304277460846,1,0.9532987795595091,0.15257002408803386,1.4608414382511983,1,190.5318348192134,0,1,10.0.0.128,192.168.1.10,87,1
6.855762074658372,105,dos,hovering,106.72950886540643,19.898850046863235,0.011201842048910756,0.005337688557941935,0,0.0038777220995539472,4.880668565750662,0.21834837115664085,43,4728.824215703556,2,6,10.0.0.217,192.168.1.10,2,53
6.92281883810263,106,benign,hovering,168.8034084035205,15.540523423780247,0.06705676344425848,0.026426501226124364,0,0.0019941624133680397,0.3767284857146628,0.6512188621684657,3,606.67429011362,0,1,10.0.0.243,192.168.1.10,10,8
6.990736299609523,107,benign,hovering,183.29087029559017,12.547889151651113,0.06791746150689289,0.060353848267303285,0,0.023315316722899375,0.4231902572636777,1.262845760809928,7,1422.7172389599248,0,0,10.0.0.23,192.168.1.10,74,12
7.026415143904106,108,benign,hovering,136.98207848909033,12.244186054188717,0.03567884429458241,0.008552053510921302,1,0.9645288325407052,0.03526395658623749,0.1567822041541943,3,454.36793080465344,0,0,10.0.0.213,192.168.1.10,48,0
7.08331145883596,109,benign,hovering,190.6162968801029,25.000181552906163,0.056896314931853716,0.03332791512518132,1,1.0031300129562124,0.21543997744274987,0.33326230106872473,1,156.29169158910906,0,1,10.0.0.234,192.168.1.10,74,46
7.15529480999274,110,benign,hovering,109.30842586070939,8.732211886478035,0.07198335115678085,0.06428490545072592,1,1.0165762240316858,0.49118234662595545,0.28979173497152877,7,774.4477311148016,0,0,10.0.0.96,192.168.1.10,76,28
7.167825209400855,111,dos,hovering,94.89890468398255,15.30244591727929,0.012530399408115577,0.003347505788976045,0,-0.03523951040693651,0.14318970749206616,0.6364958422301255,1,76.27178302285215,3,4,10.0.0.17,192.168.1.10,49,14
7.243694010526636,112,benign,hovering,179.4144546054014,20.56166412112253,0.07586880112578062,0.03320721349799546,1,0.9892827856706642,0.5526258368213964,0.7162794134227058,3,567.5637291797797,0,0,10.0.0.26,192.168.1.10,96,6
7.254221671910073,113,dos,hovering,107.19240182730626,11.49154576368624,0.010527661383436873,0.002277612448344973,1,0.9914008273000552,2.971477194345551,0.7319734224340111,26,2381.7110766497485,3,7,10.0.0.127,192.168.1.10,57,41
7.334423850692621,114,benign,hovering,168.91880125771533,15.408322825316901,0.0802021787825491,0.05555311885180055,1,1.0087552616868936,0.3051696668291326,0.18861060028130983,3,459.6579723849037,0,0,10.0.0.214,192.168.1.10,18,13
7.341529852410755,115,unknown_burst,hovering,381.24714096461815,16.884507240392715,0.007106001718133681,0.0029506767186049266,0,-0.0007776636594060341,2.0041422259156425,1.314069533792099,20,8255.80844637742,0,1,10.0.0.106,192.168.1.10,13,54
7.438525759156115,116,benign,hovering,136.99905811131273,17.671182797945406,0.09699590674536034,0.05377878838321033,0,-0.008555306583278152,0.1502943488992884,1.0020649340155339,2,290.88414191253986,0,1,10.0.0.5,192.168.1.10,57,17
7.448286792361822,117,unknown_burst,hovering,403.21661954500144,42.63227330474648,0.009761033205706328,0.006596041542831813,1,1.0723800000731984,0.461805594724681,2.5154326209266635,7,2581.0872850372853,0,2,10.0.0.194,192.168.1.10,63,55
7.521337396194042,118,benign,hovering,146.02067621469448,18.49505496310394,0.07305060383222022,0.06021586934060582,1,0.994407331653785,0.08780646394420137,0.36621851967455166,1,154.30427784882173,0,1,10.0.0.221,192.168.1.10,55,20
